,tsne-one,tsne-two,tsne-three,gs_text34
4805,7.1483245,1.0412817,-1.6169614,External Causes of Morbidity and Mortality
4806,7.145768,1.0132841,-1.6231508,"Endocrine, Nutritional and Metabolic Diseases"
4807,7.1440144,0.9864737,-1.6321441,Neoplasms
4808,7.14135,0.9589264,-1.6421146,External Causes of Morbidity and Mortality
4809,7.1402273,0.93025106,-1.649907,External Causes of Morbidity and Mortality
4810,7.136566,0.90373117,-1.6579611,"Pregnancy, childbirth and the puerperiu"
4811,7.137607,0.8748782,-1.6660173,Diseases of Respiratory System
4812,7.138256,0.84732354,-1.6750225,Birth asphyxia
4813,7.132428,0.82025355,-1.68079,External Causes of Morbidity and Mortality
4814,7.1312966,0.7920085,-1.6908746,Diseases of the circulatory system
4815,7.129662,0.76400423,-1.6965829,Diseases of the circulatory system
4816,7.1196485,0.7346589,-1.708274,External Causes of Morbidity and Mortality
4817,7.1281857,0.7071583,-1.7121874,Diseases of Respiratory System
4818,7.124184,0.6783687,-1.7146007,"Pregnancy, childbirth and the puerperiu"
4819,7.1273236,0.65059274,-1.72859,Diseases of Respiratory System
4820,7.122194,0.6224858,-1.7341242,External Causes of Morbidity and Mortality
4821,7.126163,0.59416324,-1.7393271,Diseases of Respiratory System
4822,7.12766,0.56297904,-1.7450678,Diseases of Respiratory System
4823,7.117929,0.53690225,-1.7491207,Certain infectious and Parasitic Diseases
4824,7.1197124,0.5089066,-1.7571063,Diseases of the circulatory system
4825,7.1137443,0.4811373,-1.7640274,Other Non-communicable Diseases
4826,7.1175036,0.45154512,-1.7751834,External Causes of Morbidity and Mortality
4827,7.1233735,0.42460585,-1.7752167,"Injury, Poisoning and External Causes"
4828,7.1190777,0.39559358,-1.7799298,Certain infectious and Parasitic Diseases
4829,7.117687,0.36746222,-1.7853246,Diseases of the circulatory system
4830,7.118897,0.33854535,-1.791384,Certain infectious and Parasitic Diseases
4831,7.1161795,0.30926368,-1.7950763,External Causes of Morbidity and Mortality
4832,7.1210055,0.27970916,-1.8004382,Certain infectious and Parasitic Diseases
4833,7.11833,0.25279346,-1.8052372,Diseases of the circulatory system
4834,7.1212893,0.22393014,-1.809266,Diseases of the circulatory system
4835,7.1197124,0.19555716,-1.8137047,Neoplasms
4836,7.1170607,0.16814557,-1.8182099,"Pregnancy, childbirth and the puerperiu"
4837,7.1254907,0.13828194,-1.8199754,Neoplasms
4838,7.1169524,0.109650314,-1.8220819,Diseases of the circulatory system
4839,7.1262083,0.078674674,-1.8283542,Other Non-communicable Diseases
4840,7.1220374,0.052583106,-1.8303883,Certain infectious and Parasitic Diseases
4841,7.1195493,0.024110287,-1.8315239,"Pregnancy, childbirth and the puerperiu"
4842,7.1302447,-0.004946023,-1.8350832,"Pregnancy, childbirth and the puerperiu"
4843,7.1262846,-0.033625476,-1.8390409,Neoplasms
4844,7.1265593,-0.06214688,-1.8413751,Diseases of the circulatory system
4845,7.1312184,-0.090965316,-1.8419448,Certain infectious and Parasitic Diseases
4846,7.124284,-0.119423464,-1.8452208,"Pregnancy, childbirth and the puerperiu"
4847,7.132185,-0.14786118,-1.8433361,External Causes of Morbidity and Mortality
4848,7.13262,-0.17778893,-1.8467914,"Pregnancy, childbirth and the puerperiu"
4849,7.1406856,-0.20588496,-1.8472638,Congenital malformation
4850,7.138978,-0.23495612,-1.8487872,"Endocrine, Nutritional and Metabolic Diseases"
4851,7.1463437,-0.26117712,-1.8496615,Diseases of the circulatory system
4852,7.1452966,-0.29114044,-1.8511306,Diseases of the circulatory system
4853,7.1430607,-0.32177633,-1.8505508,Birth asphyxia
4854,7.1527686,-0.3485353,-1.8513441,External Causes of Morbidity and Mortality
4855,7.1638513,-0.3776215,-1.8464658,Birth asphyxia
4856,7.156633,-0.40572223,-1.8484156,Certain infectious and Parasitic Diseases
4857,7.1575003,-0.43303797,-1.8451394,External Causes of Morbidity and Mortality
4858,7.1695037,-0.46273154,-1.8466426,External Causes of Morbidity and Mortality
4859,7.169899,-0.49125272,-1.8389614,External Causes of Morbidity and Mortality
4860,7.1733923,-0.518376,-1.8413194,Other Non-communicable Diseases
4861,7.175253,-0.54819226,-1.838713,Diseases of Respiratory System
4862,7.1811213,-0.5763216,-1.8358428,External Causes of Morbidity and Mortality
4863,7.19025,-0.6016956,-1.8329365,Congenital malformation
4864,7.1938095,-0.62878376,-1.8305172,Neoplasms
4865,7.1958055,-0.65997356,-1.8267429,Diseases of Respiratory System
4866,7.204616,-0.6869675,-1.8241943,Birth asphyxia
4867,7.209748,-0.71460706,-1.8184566,Diseases of the circulatory system
4868,7.2116036,-0.7419097,-1.8162172,Birth asphyxia
4869,7.2207637,-0.77052313,-1.807479,Certain infectious and Parasitic Diseases
4870,7.224548,-0.7966591,-1.802708,External Causes of Morbidity and Mortality
4871,7.240249,-0.8247195,-1.7972316,Hemorrhagic fever
4872,7.2373357,-0.8511317,-1.7903206,External Causes of Morbidity and Mortality
4873,7.246365,-0.8774844,-1.7839874,"Pregnancy, childbirth and the puerperiu"
4874,7.251551,-0.9051969,-1.7785192,Other Cardiovascular Diseases
4875,7.262317,-0.93123114,-1.7701623,Diseases of the circulatory system
4876,7.2615466,-0.9578291,-1.7635856,Certain infectious and Parasitic Diseases
4877,7.275786,-0.984378,-1.7545182,"Pregnancy, childbirth and the puerperiu"
4878,7.2762804,-1.010469,-1.7464206,External Causes of Morbidity and Mortality
4879,7.2931666,-1.0356106,-1.7376121,Neoplasms
4880,7.2890325,-1.062275,-1.7312882,Hemorrhagic fever
4881,7.3007545,-1.0869085,-1.7187696,Diseases of Respiratory System
4882,7.3085027,-1.113195,-1.710337,Diseases of Respiratory System
4883,7.318662,-1.1381118,-1.6991355,Other Non-communicable Diseases
4884,7.3281956,-1.1620402,-1.6891557,Diseases of Respiratory System
4885,7.3343253,-1.1873556,-1.6772711,"Pregnancy, childbirth and the puerperiu"
4886,7.3458195,-1.2119008,-1.6693193,Other Cardiovascular Diseases
4887,7.3545194,-1.2359308,-1.6548498,Diseases of the circulatory system
4888,7.3591456,-1.2598156,-1.6429448,Diseases of the Digestive System
4889,7.372175,-1.2841493,-1.6294605,External Causes of Morbidity and Mortality
4890,7.379031,-1.3062074,-1.6177566,"Pregnancy, childbirth and the puerperiu"
4891,7.3855896,-1.3288196,-1.6029271,Certain infectious and Parasitic Diseases
4892,7.3971143,-1.3508075,-1.5909303,Other Defined Causes of Child Deaths
4893,7.40593,-1.3747985,-1.5768713,"Pregnancy, childbirth and the puerperiu"
4894,7.416867,-1.3964983,-1.5621961,External Causes of Morbidity and Mortality
4895,7.4285674,-1.4181982,-1.5471803,Diseases of the Digestive System
4896,7.4370213,-1.4395463,-1.5320842,"Pregnancy, childbirth and the puerperiu"
4897,7.446182,-1.4601681,-1.5162593,Diseases of the circulatory system
4898,7.450798,-1.481345,-1.5002233,Diseases of Respiratory System
4899,7.4647784,-1.5009475,-1.483018,"Pregnancy, childbirth and the puerperiu"
4900,7.4781923,-1.5208738,-1.4657885,Diseases of the circulatory system
4901,7.4855766,-1.540575,-1.4498979,"Pregnancy, childbirth and the puerperiu"
4902,7.4953685,-1.5591906,-1.4326842,Other Defined Causes of Child Deaths
4903,7.503546,-1.5778741,-1.4142145,Diseases of Respiratory System
4904,7.5146728,-1.5957171,-1.3965538,Diseases of the Genitourinary System
4905,7.527645,-1.6143206,-1.3777349,External Causes of Morbidity and Mortality
4906,7.5334907,-1.6314797,-1.3587323,"Pregnancy, childbirth and the puerperiu"
4907,7.5472565,-1.6485839,-1.3381801,Birth asphyxia
4908,7.558684,-1.6649976,-1.31961,"Pregnancy, childbirth and the puerperiu"
4909,7.569119,-1.6811562,-1.2995682,"Pregnancy, childbirth and the puerperiu"
4910,7.580268,-1.6967083,-1.2794967,Other Cardiovascular Diseases
4911,7.589392,-1.7118629,-1.2587081,Certain infectious and Parasitic Diseases
4912,7.601247,-1.726435,-1.237779,Diseases of the Digestive System
4913,7.612193,-1.7408429,-1.2169077,"Endocrine, Nutritional and Metabolic Diseases"
4914,7.6240025,-1.754494,-1.195121,External Causes of Morbidity and Mortality
4915,7.632335,-1.7678471,-1.1730434,Other Defined Causes of Child Deaths
4916,7.6446433,-1.7804576,-1.1505854,"Pregnancy, childbirth and the puerperiu"
4917,7.654436,-1.7929996,-1.1284355,Diseases of the circulatory system
4918,7.663933,-1.8045528,-1.1059493,Diseases of Respiratory System
4919,7.678278,-1.8157395,-1.0832385,External Causes of Morbidity and Mortality
4920,7.6867704,-1.8262783,-1.0605025,Other Cardiovascular Diseases
4921,7.69784,-1.8364278,-1.0364289,"Pregnancy, childbirth and the puerperiu"
4922,7.71039,-1.8460594,-1.0126671,External Causes of Morbidity and Mortality
4923,7.7198167,-1.855165,-0.98868144,Diseases of Respiratory System
4924,7.7335067,-1.863814,-0.9658689,"Pregnancy, childbirth and the puerperiu"
4925,7.743808,-1.8718137,-0.9405817,Certain infectious and Parasitic Diseases
4926,7.7531633,-1.8793155,-0.91614926,Congenital malformation
4927,7.767043,-1.8862197,-0.89174545,Certain infectious and Parasitic Diseases
4928,7.774773,-1.8926151,-0.86682266,"Pregnancy, childbirth and the puerperiu"
4929,7.7866316,-1.8984469,-0.8419738,Congenital malformation
4930,7.797407,-1.9037459,-0.81665426,Other Non-communicable Diseases
4931,7.809145,-1.9085624,-0.79160273,Diseases of Respiratory System
4932,7.819271,-1.9127127,-0.7661763,Diseases of the circulatory system
4933,7.8309593,-1.916357,-0.74066687,Other Non-communicable Diseases
4934,7.8401327,-1.9194728,-0.7150067,Neoplasms
4935,7.84892,-1.9220755,-0.6889669,Diseases of Respiratory System
4936,7.8592105,-1.9238374,-0.6634157,Diseases of the Digestive System
4937,7.8733253,-1.9256467,-0.63725066,Diseases of the circulatory system
4938,7.8818254,-1.9262162,-0.6115391,Diseases of the circulatory system
4939,7.8892446,-1.9267266,-0.58557636,Diseases of the Digestive System
4940,7.9012394,-1.9264421,-0.55921614,Certain infectious and Parasitic Diseases
4941,7.9102836,-1.925667,-0.53315294,Hemorrhagic fever
4942,7.9217663,-1.9243783,-0.50698566,Other Defined Causes of Child Deaths
4943,7.9318056,-1.9224565,-0.48078588,Diseases of the circulatory system
4944,7.9406047,-1.920148,-0.4546015,Diseases of Respiratory System
4945,7.950661,-1.9169654,-0.42836794,"Pregnancy, childbirth and the puerperiu"
4946,7.959418,-1.9140555,-0.4021613,Diseases of Respiratory System
4947,7.968907,-1.9101934,-0.37603945,Diseases of the Genitourinary System
4948,7.9783635,-1.903554,-0.34979206,Certain infectious and Parasitic Diseases
4949,7.9904914,-1.9000846,-0.32369402,Diseases of the circulatory system
4950,7.995719,-1.8949248,-0.29763493,Diseases of the Nervous System
4951,8.003641,-1.8893309,-0.2716379,Diseases of Respiratory System
4952,8.011588,-1.8824238,-0.24569245,Certain infectious and Parasitic Diseases
4953,8.02103,-1.8754582,-0.21996628,Neoplasms
4954,8.030943,-1.866803,-0.1942408,Other Non-communicable Diseases
4955,8.042882,-1.8589973,-0.16862388,External Causes of Morbidity and Mortality
4956,8.047574,-1.8498864,-0.14310113,Diseases of the circulatory system
4957,8.057052,-1.841615,-0.11836221,Other Infectious Diseases
4958,8.065423,-1.8320866,-0.09236038,Diseases of Respiratory System
4959,8.070923,-1.8219295,-0.066931605,Diseases of the circulatory system
4960,8.080244,-1.8129462,-0.042039577,Diseases of the circulatory system
4961,8.088859,-1.8009213,-0.01710193,Diseases of Respiratory System
4962,8.098317,-1.7889621,0.0077485982,"Pregnancy, childbirth and the puerperiu"
4963,8.103896,-1.777944,0.032358006,"Injury, Poisoning and External Causes"
4964,8.108711,-1.7642888,0.056505043,Certain infectious and Parasitic Diseases
4965,8.118816,-1.7521356,0.08100795,Other Cardiovascular Diseases
4966,8.126112,-1.738252,0.10490872,"Pregnancy, childbirth and the puerperiu"
4967,8.133675,-1.7262708,0.1288751,Diseases of the circulatory system
4968,8.140472,-1.7125849,0.15257376,Certain infectious and Parasitic Diseases
4969,8.150447,-1.6960028,0.1766601,Certain infectious and Parasitic Diseases
4970,8.152784,-1.6842523,0.19873442,Other Defined Causes of Child Deaths
4971,8.164127,-1.6669757,0.22208638,Other Non-communicable Diseases
4972,8.168053,-1.6510175,0.24527816,External Causes of Morbidity and Mortality
4973,8.174039,-1.6352859,0.26749444,Certain infectious and Parasitic Diseases
4974,8.181517,-1.6198138,0.29034096,Neoplasms
4975,8.190112,-1.6026012,0.31229782,"Endocrine, Nutritional and Metabolic Diseases"
4976,8.194782,-1.5844921,0.33366418,Diseases of the circulatory system
4977,8.198999,-1.5657537,0.35641906,External Causes of Morbidity and Mortality
4978,8.208095,-1.5507482,0.3772608,Diseases of the circulatory system
4979,8.215432,-1.5310647,0.39815226,Certain infectious and Parasitic Diseases
4980,8.215381,-1.5132405,0.41886574,Birth asphyxia
4981,8.227086,-1.4946293,0.43954352,Neoplasms
4982,8.234855,-1.4749837,0.4614214,Certain infectious and Parasitic Diseases
4983,8.2388,-1.4567411,0.48065948,External Causes of Morbidity and Mortality
4984,8.244456,-1.4373817,0.5002518,Other Infectious Diseases
4985,8.253256,-1.4158262,0.5192018,Certain infectious and Parasitic Diseases
4986,8.257726,-1.3946823,0.5395216,Diseases of the circulatory system
4987,8.264276,-1.3748027,0.5575482,"Pregnancy, childbirth and the puerperiu"
4988,8.269059,-1.3538747,0.57675374,"Injury, Poisoning and External Causes"
4989,8.271052,-1.3316494,0.59486765,External Causes of Morbidity and Mortality
4990,8.279539,-1.3081349,0.6140177,Other Cardiovascular Diseases
4991,8.279618,-1.2897872,0.6305183,External Causes of Morbidity and Mortality
4992,8.295131,-1.2672237,0.64901024,Diseases of Respiratory System
4993,8.296913,-1.246454,0.6661461,External Causes of Morbidity and Mortality
4994,8.303145,-1.2228472,0.68322104,"Pregnancy, childbirth and the puerperiu"
4995,8.311934,-1.1999581,0.6990436,Certain infectious and Parasitic Diseases
4996,8.315424,-1.1766919,0.7153077,"Pregnancy, childbirth and the puerperiu"
4997,8.323535,-1.1528718,0.7331965,Certain infectious and Parasitic Diseases
4998,8.330708,-1.1286037,0.7475434,Diseases of Respiratory System
4999,8.339688,-1.105228,0.7627183,"Endocrine, Nutritional and Metabolic Diseases"
5000,8.3415,-1.0830078,0.7779998,Diseases of Respiratory System
5001,8.347135,-1.0638204,0.79398465,Neoplasms
5002,8.356567,-1.033358,0.80657613,"Pregnancy, childbirth and the puerperiu"
5003,8.356883,-1.0091776,0.81741756,External Causes of Morbidity and Mortality
5004,8.367435,-0.98561573,0.83402896,Certain infectious and Parasitic Diseases
5005,8.371768,-0.9625371,0.8474433,"Endocrine, Nutritional and Metabolic Diseases"
5006,8.378555,-0.9386593,0.8602724,"Pregnancy, childbirth and the puerperiu"
5007,8.3865185,-0.9131345,0.8758818,"Pregnancy, childbirth and the puerperiu"
5008,8.391649,-0.8867448,0.8872245,Other Cardiovascular Diseases
5009,8.398296,-0.8607533,0.8988301,"Pregnancy, childbirth and the puerperiu"
5010,8.413388,-0.83811754,0.90925753,Certain infectious and Parasitic Diseases
5011,8.415218,-0.81160516,0.91769123,Diseases of Respiratory System
5012,8.422123,-0.7875643,0.9295478,Birth asphyxia
5013,8.428574,-0.75796974,0.945375,Other Infectious Diseases
5014,8.433824,-0.734907,0.9528449,External Causes of Morbidity and Mortality
5015,8.443032,-0.70676714,0.9652807,Other Defined Causes of Child Deaths
5016,8.454361,-0.6825002,0.96973014,Diseases of the circulatory system
5017,8.464123,-0.65718675,0.9813858,Other Cardiovascular Diseases
5018,8.465699,-0.63160163,0.99042827,External Causes of Morbidity and Mortality
5019,8.47428,-0.6056079,0.99969244,"Pregnancy, childbirth and the puerperiu"
5020,8.483786,-0.5776212,1.0026395,"Pregnancy, childbirth and the puerperiu"
5021,8.493268,-0.5528245,1.0149529,Certain infectious and Parasitic Diseases
5022,8.503376,-0.5274857,1.0219557,Certain infectious and Parasitic Diseases
5023,8.51025,-0.5013572,1.0296222,Diseases of Respiratory System
5024,8.521321,-0.47624066,1.0354053,Neoplasms
5025,8.530762,-0.4483147,1.0426973,"Pregnancy, childbirth and the puerperiu"
5026,8.538697,-0.42182848,1.0487472,Diseases of Respiratory System
5027,8.547649,-0.39405823,1.0544559,Certain infectious and Parasitic Diseases
5028,8.557577,-0.37059125,1.0587004,Birth asphyxia
5029,8.570307,-0.3415299,1.0627608,"Pregnancy, childbirth and the puerperiu"
5030,8.579946,-0.31707025,1.0679564,Certain infectious and Parasitic Diseases
5031,8.588959,-0.2909695,1.0715922,Other Infectious Diseases
5032,8.600687,-0.26270992,1.0767957,Diseases of Respiratory System
5033,8.613706,-0.23748364,1.079117,External Causes of Morbidity and Mortality
5034,8.623159,-0.21364649,1.0833062,Diseases of Respiratory System
5035,8.63609,-0.18667959,1.0866008,Certain infectious and Parasitic Diseases
5036,8.645767,-0.16061477,1.0871823,Diseases of Respiratory System
5037,8.659289,-0.13637035,1.0904464,Diseases of Respiratory System
5038,8.67199,-0.11179781,1.0906819,Diseases of Respiratory System
5039,8.686647,-0.08512251,1.0943027,Certain infectious and Parasitic Diseases
5040,8.706154,-0.058931008,1.0951623,Certain infectious and Parasitic Diseases
5041,8.7073,-0.03566577,1.093993,Neoplasms
5042,8.721647,-0.010713695,1.0936885,Certain infectious and Parasitic Diseases
5043,8.739208,0.015469632,1.0894941,Neoplasms
5044,8.751137,0.039903253,1.09293,External Causes of Morbidity and Mortality
5045,8.764422,0.06441869,1.0909919,Diseases of the circulatory system
5046,8.7810755,0.087194696,1.0890507,Other Non-communicable Diseases
5047,8.794644,0.11328468,1.0876025,Other Infectious Diseases
5048,8.806036,0.13668206,1.0872484,Certain infectious and Parasitic Diseases
5049,8.818384,0.15935743,1.0808226,Certain infectious and Parasitic Diseases
5050,8.840374,0.1812325,1.0800704,Diseases of the Digestive System
